,Unnamed: 0,latitude,longitude,property_type,room_type,beds,accommodates,price,number_of_reviews,review_scores_rating,host_is_superhost,host_listings_count,host_total_listings_count
23702,30438,40.68348,-73.94233,Entire rental unit,Entire home/apt,2.0,4,275.0,27,4.93,True,1.0,1.0
23703,30439,40.64634,-73.93296,Entire rental unit,Entire home/apt,1.0,2,75.0,20,4.7,False,1.0,4.0
23704,30440,40.69722,-73.99209,Entire rental unit,Entire home/apt,1.0,2,204.0,139,4.75,False,1.0,8.0
23705,30442,40.71209,-73.94748,Private room in rental unit,Private room,1.0,2,100.0,2,5.0,False,1.0,1.0
23706,30443,40.64050363149615,-73.90600858348931,Entire home,Entire home/apt,3.0,4,141.0,36,4.56,False,1.0,1.0
23707,30444,40.71634,-73.95673,Entire loft,Entire home/apt,2.0,2,166.0,114,4.96,True,2.0,2.0
23708,30445,40.71631,-73.95561,Entire rental unit,Entire home/apt,1.0,2,140.0,120,4.97,True,2.0,2.0
23709,30446,40.73478,-74.00108,Entire rental unit,Entire home/apt,1.0,3,290.0,184,4.69,False,2.0,3.0
23710,30447,40.72233,-73.9803,Private room in rental unit,Private room,1.0,2,75.0,2,5.0,False,1.0,2.0
23711,30448,40.67843,-73.91302,Entire townhouse,Entire home/apt,5.0,5,80.0,167,4.86,False,1.0,2.0
23713,30450,40.79694,-73.93668,Entire rental unit,Entire home/apt,4.0,8,275.0,8,3.88,False,1.0,5.0
23714,30451,40.68194,-73.94327,Private room in rental unit,Private room,1.0,2,70.0,2,5.0,False,1.0,2.0
23715,30452,40.72743,-74.00232,Entire rental unit,Entire home/apt,2.0,2,150.0,110,4.84,False,1.0,2.0
23716,30454,40.68709,-73.98552,Entire rental unit,Entire home/apt,1.0,2,250.0,295,4.87,True,1.0,1.0
23717,30456,40.76073,-73.99515,Entire rental unit,Entire home/apt,2.0,4,215.0,3,5.0,True,1.0,2.0
23718,30457,40.74135,-74.00069,Entire rental unit,Entire home/apt,1.0,3,250.0,6,5.0,False,1.0,1.0
23719,30459,40.70275,-73.73625,Entire rental unit,Entire home/apt,2.0,4,83.0,9,4.56,True,3.0,3.0
23720,30460,40.698649838635,-73.74023730858956,Entire home,Entire home/apt,2.0,2,76.0,39,4.85,True,3.0,3.0
23721,30461,40.72488,-73.80389,Entire home,Entire home/apt,2.0,2,143.0,419,4.65,False,1.0,1.0
23722,30462,40.7767,-73.94631,Entire rental unit,Entire home/apt,1.0,2,150.0,41,4.8,False,1.0,5.0
23723,30463,40.76256,-73.98847,Private room in condo,Private room,1.0,1,85.0,68,4.93,True,1.0,1.0
23724,30464,40.74918,-73.97784,Entire rental unit,Entire home/apt,1.0,2,225.0,2,0.0,False,1.0,1.0
23725,30465,40.72684,-74.00016,Entire rental unit,Entire home/apt,2.0,5,200.0,1,3.0,False,1.0,1.0
23726,30466,40.67834106603208,-73.78164181599186,Entire home,Entire home/apt,2.0,4,178.0,5,5.0,False,1.0,1.0
23727,30467,40.80059,-73.9452,Private room in condo,Private room,1.0,2,131.0,73,4.63,False,2.0,2.0
23728,30468,40.64793,-73.99587,Private room in rental unit,Private room,1.0,2,50.0,5,4.6,False,1.0,1.0
23729,30469,40.79305,-73.93432,Entire rental unit,Entire home/apt,1.0,2,99.0,27,4.76,False,1.0,2.0
23730,30470,40.68627,-73.98923,Entire rental unit,Entire home/apt,2.0,2,201.0,229,4.91,True,2.0,3.0
23731,30471,40.66938542759169,-73.99545610285658,Private room in rental unit,Private room,4.0,4,284.0,69,4.9,True,2.0,2.0
23732,30472,40.66891741442083,-73.99328621874717,Entire rental unit,Entire home/apt,3.0,5,260.0,161,4.91,True,2.0,2.0
23733,30473,40.69284,-73.97452,Entire rental unit,Entire home/apt,2.0,4,245.0,46,4.82,False,1.0,3.0
23734,30474,40.75071961952381,-73.99581706869427,Entire rental unit,Entire home/apt,2.0,6,600.0,36,5.0,True,1.0,1.0
23735,30475,40.71585,-73.95142,Shared room in townhouse,Shared room,2.0,4,123.0,3,5.0,False,1.0,1.0
23736,30476,40.71563,-73.96605,Entire rental unit,Entire home/apt,1.0,2,220.0,2,5.0,False,1.0,6.0
23737,30477,40.83563,-73.94786,Entire condo,Entire home/apt,2.0,2,60.0,9,5.0,False,1.0,1.0
23738,30478,40.67367,-73.95754,Private room in rental unit,Private room,1.0,2,28.0,9,4.67,False,1.0,2.0
23739,30479,40.75057,-73.86329,Entire rental unit,Entire home/apt,2.0,4,140.0,6,4.83,False,2.0,3.0
23740,30480,40.74902,-73.86288,Entire rental unit,Entire home/apt,2.0,4,140.0,8,4.88,False,2.0,3.0
23741,30484,40.72061,-73.81854,Entire condo,Entire home/apt,3.0,4,279.0,55,5.0,True,1.0,1.0
23742,30485,40.80501,-73.93948,Entire rental unit,Entire home/apt,2.0,4,95.0,11,4.64,False,2.0,2.0
23743,30486,40.80834,-73.94075,Entire rental unit,Entire home/apt,2.0,3,90.0,40,4.03,False,2.0,2.0
23744,30487,40.68034,-73.94909,Private room in rental unit,Private room,1.0,1,58.0,48,4.96,False,4.0,4.0
23745,30488,40.68106,-73.94969,Private room in rental unit,Private room,1.0,1,53.0,26,4.85,False,4.0,4.0
23746,30489,40.68073,-73.94877,Private room in rental unit,Private room,1.0,1,62.0,55,4.8,False,4.0,4.0
23747,30490,40.68078,-73.95052,Private room in rental unit,Private room,1.0,1,65.0,44,4.75,False,4.0,4.0
23748,30491,40.695588790857855,-73.95461923691613,Private room in loft,Private room,1.0,2,221.0,21,4.58,False,1.0,1.0
23749,30492,40.77783,-73.95476,Entire rental unit,Entire home/apt,3.0,4,85.0,2,4.0,False,3.0,5.0
23750,30493,40.67495,-73.9633,Entire rental unit,Entire home/apt,1.0,2,100.0,9,4.89,False,1.0,1.0
23751,30494,40.75813,-73.9078,Private room in rental unit,Private room,1.0,1,51.0,38,4.53,False,1.0,2.0
23752,30495,40.72591,-73.95089,Entire guest suite,Entire home/apt,1.0,2,214.0,10,5.0,True,2.0,2.0
23753,30496,40.72614,-73.95116,Private room in guest suite,Private room,1.0,2,160.0,16,4.81,True,2.0,2.0
23754,30497,40.76274,-73.99275,Private room in condo,Private room,1.0,2,165.0,3,5.0,False,2.0,2.0
23755,30499,40.67928,-73.94756,Entire loft,Entire home/apt,1.0,2,105.0,8,5.0,False,1.0,1.0
23756,30500,40.718775365779145,-73.98625263180095,Entire rental unit,Entire home/apt,1.0,2,219.0,4,4.5,False,2.0,7.0
23758,30502,40.70318,-73.94184,Entire condo,Entire home/apt,1.0,2,140.0,13,4.38,False,25.0,56.0
23759,30503,40.68914,-73.90994,Entire condo,Entire home/apt,1.0,2,119.0,9,5.0,False,1.0,1.0
23760,30505,40.70564,-73.93646,Private room in rental unit,Private room,1.0,2,46.0,2,3.5,False,1.0,1.0
23761,30507,40.71719,-73.94198,Private room in rental unit,Private room,1.0,2,75.0,28,4.93,False,3.0,3.0
23762,30508,40.66284,-73.75732,Entire home,Entire home/apt,3.0,6,190.0,5,5.0,False,1.0,1.0
23763,30509,40.77858120013904,-73.97970409015205,Private room in rental unit,Private room,1.0,1,161.0,29,5.0,True,1.0,5.0
23764,30510,40.68095,-73.94946,Entire rental unit,Entire home/apt,1.0,2,175.0,1,5.0,False,1.0,2.0
23765,30512,40.68992950000001,-73.971086,Entire rental unit,Entire home/apt,1.0,2,194.0,8,4.88,True,1.0,1.0
23766,30513,40.69439,-73.86454,Private room in home,Private room,1.0,2,50.0,90,4.7,False,3.0,3.0
23767,30514,40.69412,-73.86265,Private room in home,Private room,2.0,2,53.0,145,4.51,False,3.0,3.0
23768,30515,40.69441,-73.86309,Private room in home,Private room,1.0,1,50.0,1,5.0,False,3.0,3.0
23769,30516,40.76391,-73.82625,Entire rental unit,Entire home/apt,1.0,2,151.0,24,4.83,False,1.0,1.0
23770,30517,40.65367,-73.94434,Private room in home,Private room,1.0,3,79.0,1,4.0,False,2.0,2.0
23771,30518,40.65587,-73.94376,Private room in home,Private room,1.0,3,40.0,1,3.0,False,2.0,2.0
23772,30519,40.77478,-73.94678,Entire rental unit,Entire home/apt,1.0,2,255.0,14,4.93,True,1.0,1.0
23773,30520,40.70842,-73.94385,Private room in loft,Private room,2.0,3,100.0,2,4.5,False,1.0,2.0
23774,30522,40.68436,-73.95752,Private room in rental unit,Private room,1.0,2,80.0,21,5.0,False,1.0,3.0
23775,30524,40.72811,-74.00373,Entire rental unit,Entire home/apt,1.0,2,302.0,37,4.7,True,1.0,2.0
23776,30526,40.80756,-73.92264,Entire home,Entire home/apt,1.0,2,110.0,181,4.68,False,1.0,3.0
23777,30527,40.7289,-73.7932,Entire home,Entire home/apt,1.0,2,75.0,87,4.75,False,1.0,1.0
23778,30528,40.74882,-74.00326,Entire rental unit,Entire home/apt,1.0,2,450.0,20,4.9,False,1.0,4.0
23779,30529,40.69283,-73.93977,Private room in loft,Private room,1.0,2,80.0,14,4.5,False,1.0,2.0
23780,30530,40.70231,-73.94604,Entire rental unit,Entire home/apt,1.0,2,85.0,1,1.0,False,1.0,1.0
23781,30531,40.63337,-74.02308,Private room in rental unit,Private room,1.0,1,71.0,22,4.86,True,6.0,8.0
23782,30532,40.63233,-74.02145,Private room in rental unit,Private room,1.0,1,72.0,21,4.81,True,6.0,8.0
23783,30533,40.63258,-74.02294,Private room in rental unit,Private room,1.0,1,79.0,5,5.0,True,6.0,8.0
23784,30534,40.633455717523695,-74.02290084659931,Private room in rental unit,Private room,2.0,2,85.0,34,4.91,True,6.0,8.0
23785,30535,40.63465,-74.02301,Private room in rental unit,Private room,1.0,1,70.0,24,5.0,True,6.0,8.0
23786,30536,40.63477,-74.02075,Private room in rental unit,Private room,1.0,1,70.0,14,5.0,True,6.0,8.0
23787,30537,40.6671,-73.97791,Entire rental unit,Entire home/apt,3.0,6,200.0,2,4.0,False,1.0,1.0
23788,30539,40.64826,-73.92805,Entire home,Entire home/apt,2.0,4,148.0,73,4.78,True,1.0,1.0
23789,30540,40.67907,-74.01098,Entire guest suite,Entire home/apt,2.0,2,309.0,8,5.0,False,1.0,1.0
23790,30541,40.67543,-73.93971,Entire rental unit,Entire home/apt,2.0,4,170.0,318,4.79,True,3.0,6.0
23791,30542,40.79754,-73.96283,Entire rental unit,Entire home/apt,1.0,2,250.0,29,4.64,False,1.0,1.0
23792,30543,40.67942,-73.97053,Entire rental unit,Entire home/apt,2.0,4,200.0,2,4.5,False,1.0,1.0
23793,30545,40.79659,-73.93477,Private room in rental unit,Private room,1.0,2,150.0,3,5.0,False,2.0,2.0
23795,30547,40.64233345031224,-73.9290332418603,Entire home,Entire home/apt,3.0,5,149.0,11,4.64,False,1.0,2.0
23796,30549,40.72918161047865,-73.97811010479927,Entire rental unit,Entire home/apt,2.0,4,300.0,4,5.0,False,1.0,1.0
23797,30550,40.66715,-73.98827,Entire rental unit,Entire home/apt,2.0,5,275.0,2,5.0,False,1.0,2.0
23798,30551,40.79839,-73.96079,Entire rental unit,Entire home/apt,1.0,2,200.0,3,5.0,False,1.0,1.0
23799,30552,40.72177,-73.93995,Entire rental unit,Entire home/apt,1.0,2,63.0,2,3.0,False,1.0,3.0
23800,30554,40.8221938,-73.89514129999999,Entire rental unit,Entire home/apt,1.0,2,153.0,38,4.95,True,2.0,2.0
23801,30555,40.69443,-73.99068,Entire rental unit,Entire home/apt,1.0,2,150.0,10,4.9,False,1.0,1.0
23802,30556,40.7102,-73.90917,Entire townhouse,Entire home/apt,2.0,4,175.0,2,5.0,False,1.0,3.0
23803,30557,40.74618022165264,-73.88112913817167,Private room in rental unit,Private room,2.0,2,95.0,14,4.93,False,1.0,1.0
23804,30558,40.6888570068953,-73.97771608344205,Private room in rental unit,Private room,1.0,2,85.0,177,4.91,True,2.0,3.0
23805,30559,40.68834,-73.97578,Private room in townhouse,Private room,1.0,2,65.0,404,4.91,True,2.0,3.0
23806,30561,40.80856,-73.9274,Private room in rental unit,Private room,1.0,2,103.0,7,4.71,False,4.0,7.0
23807,30562,40.80746,-73.9388,Private room in rental unit,Private room,1.0,2,134.0,17,4.35,False,4.0,7.0
23808,30563,40.6389193,-73.9200735,Entire rental unit,Entire home/apt,4.0,7,281.0,1,5.0,False,2.0,2.0
23809,30564,40.69928,-73.74424,Entire rental unit,Entire home/apt,4.0,10,274.0,42,4.36,False,2.0,2.0
23810,30566,40.69854,-73.92119,Private room in rental unit,Private room,2.0,1,70.0,18,4.89,False,1.0,2.0
23811,30567,40.73951,-73.93002,Entire rental unit,Entire home/apt,1.0,2,75.0,2,4.5,False,2.0,4.0
23812,30568,40.8087085,-73.9585531,Entire rental unit,Entire home/apt,2.0,3,200.0,1,5.0,False,1.0,1.0
23813,30570,40.64246,-73.97914,Private room in rental unit,Private room,1.0,2,35.0,1,5.0,False,1.0,1.0
23814,30571,40.6463,-73.92749,Entire home,Entire home/apt,2.0,2,129.0,22,4.77,False,1.0,2.0
23815,30572,40.67974,-73.94275,Private room in rental unit,Private room,1.0,2,64.0,92,4.85,True,2.0,2.0
23816,30573,40.6795,-73.94367,Private room in rental unit,Private room,1.0,2,79.0,117,4.79,True,2.0,2.0
23817,30574,40.65934,-73.94986,Entire condo,Entire home/apt,4.0,4,122.0,29,4.38,False,2.0,3.0
23818,30575,40.73288,-73.97984,Private room in rental unit,Private room,1.0,2,80.0,1,1.0,False,1.0,1.0
23819,30576,40.75421,-73.96831,Entire rental unit,Entire home/apt,1.0,2,185.0,35,4.59,False,1.0,1.0
23820,30577,40.63682,-73.91979,Entire rental unit,Entire home/apt,3.0,4,160.0,59,4.92,True,1.0,4.0
23821,30578,40.65817,-73.96161,Entire rental unit,Entire home/apt,1.0,4,70.0,1,5.0,False,1.0,1.0
23822,30579,40.66122,-73.99063,Entire home,Entire home/apt,6.0,6,300.0,3,5.0,False,1.0,2.0
23823,30580,40.7148,-73.98887,Entire rental unit,Entire home/apt,1.0,2,125.0,11,4.45,False,1.0,2.0
23824,30581,40.77264,-73.95727,Entire rental unit,Entire home/apt,2.0,2,150.0,1,0.0,False,1.0,1.0
23825,30582,40.73008,-73.9505,Entire rental unit,Entire home/apt,1.0,2,250.0,24,5.0,False,1.0,2.0
23827,30586,40.68672,-73.91652,Private room in rental unit,Private room,1.0,2,228.0,172,4.8,False,2.0,2.0
23828,30587,40.6861,-73.91607,Entire loft,Entire home/apt,2.0,4,148.0,157,4.81,False,2.0,2.0
23829,30588,40.67368,-73.77651,Entire rental unit,Entire home/apt,3.0,6,400.0,21,4.62,False,1.0,1.0
23830,30589,40.7565,-73.91592,Private room in home,Private room,1.0,1,87.0,2,5.0,False,1.0,4.0
23831,30590,40.65643,-73.95362,Entire rental unit,Entire home/apt,3.0,4,175.0,91,4.51,False,1.0,3.0
23832,30591,40.66688,-73.9353,Private room in rental unit,Private room,1.0,1,56.0,61,4.8,True,2.0,12.0
23833,30592,40.66479197732593,-73.93530851481933,Private room in rental unit,Private room,1.0,1,55.0,48,4.71,True,2.0,12.0
23834,30593,40.85559,-73.86235,Entire rental unit,Entire home/apt,2.0,4,100.0,6,4.5,False,5.0,8.0
23835,30594,40.68275,-73.95814,Entire rental unit,Entire home/apt,1.0,2,60.0,2,4.0,False,1.0,4.0
23836,30595,40.73682,-74.0007,Entire rental unit,Entire home/apt,1.0,2,190.0,11,4.88,False,1.0,2.0
23837,30596,40.72646,-74.00365,Entire rental unit,Entire home/apt,1.0,2,188.0,2,5.0,False,1.0,1.0
23838,30597,40.63706,-73.88592,Entire home,Entire home/apt,2.0,4,120.0,9,4.89,False,1.0,1.0
23839,30598,40.69316,-73.89746,Entire rental unit,Entire home/apt,3.0,6,261.0,31,4.61,False,2.0,4.0
23840,30599,40.70254,-73.88172,Entire rental unit,Entire home/apt,4.0,7,243.0,27,4.59,False,2.0,4.0
23841,30600,40.68458,-73.94413,Entire home,Entire home/apt,2.0,2,101.0,25,4.88,True,1.0,1.0
23842,30601,40.67895,-73.95626,Entire rental unit,Entire home/apt,1.0,2,279.0,15,4.93,False,1.0,4.0
23843,30602,40.65827,-73.95136,Private room in rental unit,Private room,1.0,2,95.0,1,4.0,False,1.0,3.0
23844,30603,40.75868,-73.83142,Private room in rental unit,Private room,4.0,2,90.0,1,4.0,False,1.0,2.0
23845,30604,40.72437,-73.85511,Entire home,Entire home/apt,4.0,8,169.0,47,4.55,False,1.0,1.0
23846,30605,40.83249,-73.94466,Entire rental unit,Entire home/apt,1.0,2,194.0,79,4.86,True,2.0,2.0
23847,30606,40.72905,-73.95459,Entire townhouse,Entire home/apt,1.0,2,259.0,30,5.0,False,1.0,1.0
23848,30607,40.65025,-73.95169,Entire rental unit,Entire home/apt,3.0,6,170.0,5,4.6,False,1.0,3.0
23849,30608,40.80181,-73.95546,Private room in rental unit,Private room,1.0,1,88.0,63,4.75,False,1.0,2.0
23850,30611,40.78637,-73.97968,Private room in rental unit,Private room,1.0,1,189.0,18,4.89,True,1.0,1.0
23851,30612,40.65251,-73.95114,Entire rental unit,Entire home/apt,3.0,6,201.0,93,4.75,False,2.0,2.0
23852,30613,40.76405,-73.99373,Entire rental unit,Entire home/apt,3.0,7,200.0,1,0.0,False,1.0,1.0
23853,30615,40.72266,-73.95251,Entire rental unit,Entire home/apt,2.0,3,175.0,18,4.89,False,1.0,1.0
23854,30616,40.80764,-73.94039,Entire rental unit,Entire home/apt,4.0,6,410.0,115,4.99,True,1.0,1.0
23855,30617,40.68884,-73.9447,Entire rental unit,Entire home/apt,4.0,6,220.0,77,4.75,True,3.0,4.0
23856,30618,40.68586,-73.95558,Entire rental unit,Entire home/apt,2.0,4,149.0,39,4.73,True,3.0,4.0
23857,30619,40.79947,-73.96525,Entire rental unit,Entire home/apt,5.0,10,802.0,10,5.0,False,1.0,1.0
23858,30620,40.72261,-73.98128,Entire condo,Entire home/apt,1.0,2,280.0,21,4.9,False,3.0,4.0
23859,30621,40.77758,-73.9095,Private room in rental unit,Private room,1.0,1,48.0,14,4.93,False,1.0,2.0
23860,30622,40.69213,-73.93745,Private room in rental unit,Private room,1.0,1,40.0,2,4.0,False,2.0,2.0
23861,30624,40.6711,-73.77977,Entire home,Entire home/apt,2.0,2,300.0,60,4.8,False,2.0,2.0
23862,30625,40.67111,-73.76824,Entire home,Entire home/apt,2.0,2,300.0,149,4.59,False,2.0,2.0
23863,30626,40.74818,-73.87969,Private room in home,Private room,2.0,3,90.0,41,4.93,True,3.0,4.0
23864,30627,40.74822,-73.88122,Private room in home,Private room,2.0,2,100.0,74,4.95,True,3.0,4.0
23865,30628,40.74746,-73.87984,Private room in home,Private room,2.0,2,90.0,55,4.76,True,3.0,4.0
23866,30629,40.70417,-73.98436,Private room in rental unit,Private room,1.0,2,130.0,1,5.0,False,1.0,4.0
23867,30630,40.77391,-73.94695,Private room in rental unit,Private room,1.0,2,55.0,2,3.5,False,1.0,1.0
23868,30631,40.7347,-74.00784,Entire rental unit,Entire home/apt,1.0,2,150.0,1,5.0,False,1.0,1.0
23869,30632,40.72279,-73.98728,Private room in rental unit,Private room,1.0,1,80.0,36,4.64,False,1.0,1.0
23870,30633,40.8076122084134,-73.92372831460365,Entire townhouse,Entire home/apt,2.0,4,186.0,1,5.0,False,1.0,1.0
23871,30634,40.69167,-73.94736,Entire rental unit,Entire home/apt,2.0,2,126.0,45,5.0,True,1.0,1.0
23872,30635,40.76113386725584,-73.99162989157693,Entire rental unit,Entire home/apt,5.0,7,505.0,1,5.0,True,1.0,7.0
23873,30639,40.73154,-73.98773,Entire loft,Entire home/apt,1.0,2,280.0,4,5.0,False,1.0,4.0
23874,30640,40.72151,-73.94878,Entire rental unit,Entire home/apt,2.0,4,270.0,13,5.0,False,1.0,3.0
23876,30644,40.78834,-73.98006,Private room in rental unit,Private room,1.0,1,72.0,25,4.96,True,1.0,1.0
23877,30646,40.68206,-73.95593,Private room in rental unit,Private room,1.0,2,35.0,5,4.2,False,1.0,1.0
23878,30648,40.75807,-73.91591,Private room in rental unit,Private room,2.0,1,130.0,4,5.0,False,1.0,1.0
23879,30649,40.678,-73.96385,Entire loft,Entire home/apt,1.0,2,250.0,6,5.0,False,1.0,1.0
23880,30650,40.72916,-74.00433,Entire rental unit,Entire home/apt,1.0,2,120.0,5,5.0,False,1.0,1.0
23881,30651,40.69727,-73.9338,Entire rental unit,Entire home/apt,1.0,3,68.0,1,5.0,False,1.0,1.0
23882,30652,40.68778,-73.93751,Entire rental unit,Entire home/apt,4.0,5,210.0,8,5.0,False,1.0,1.0
23883,30653,40.64828,-73.89653,Private room in rental unit,Private room,1.0,2,125.0,2,5.0,True,2.0,2.0
23884,30654,40.64967,-73.89819,Private room in rental unit,Private room,1.0,2,120.0,4,5.0,True,2.0,2.0
23885,30655,40.66036,-73.7563,Entire rental unit,Entire home/apt,5.0,5,180.0,22,4.82,False,1.0,1.0
23886,30656,40.80315,-73.94749,Entire rental unit,Entire home/apt,1.0,2,98.0,10,4.4,False,1.0,1.0
23887,30657,40.74720012924901,-73.95624559409474,Entire rental unit,Entire home/apt,1.0,2,200.0,10,4.8,False,5.0,5.0
23888,30658,40.64738,-73.9295,Entire rental unit,Entire home/apt,1.0,4,70.0,2,4.5,False,5.0,5.0
23889,30660,40.76635,-73.98966,Entire rental unit,Entire home/apt,1.0,2,264.0,46,4.83,False,5.0,5.0
23890,30664,40.67965,-73.952,Entire rental unit,Entire home/apt,3.0,4,199.0,24,4.96,True,1.0,1.0
23892,30667,40.80946,-73.94613,Entire rental unit,Entire home/apt,1.0,2,93.0,5,5.0,False,1.0,1.0
23893,30668,40.90111,-73.86914,Entire rental unit,Entire home/apt,1.0,3,94.0,3,5.0,False,2.0,2.0
23894,30669,40.73191,-73.86641,Entire condo,Entire home/apt,6.0,5,296.0,10,4.89,False,1.0,1.0
23895,30670,40.80011,-73.97178,Entire rental unit,Entire home/apt,2.0,4,270.0,4,5.0,False,1.0,1.0
23896,30671,40.73533,-73.98666,Entire rental unit,Entire home/apt,1.0,2,368.0,74,4.88,True,2.0,6.0
23897,30673,40.7043,-73.94182,Entire rental unit,Entire home/apt,2.0,2,148.0,73,4.84,True,1.0,2.0
23898,30674,40.74718597640078,-73.98493697421237,Entire rental unit,Entire home/apt,4.0,6,565.0,32,4.81,True,3.0,4.0
23899,30675,40.74481695965252,-73.9829586146151,Entire rental unit,Entire home/apt,4.0,8,549.0,21,4.9,True,3.0,4.0
23900,30676,40.69862,-73.93014,Private room in rental unit,Private room,1.0,1,81.0,1,5.0,False,2.0,2.0
23901,30677,40.72447,-73.98191,Entire rental unit,Entire home/apt,2.0,4,200.0,3,4.67,False,1.0,3.0
23902,30678,40.76827,-73.98579,Private room in rental unit,Private room,1.0,1,72.0,24,4.96,True,1.0,1.0
23903,30679,40.67015180000001,-73.7810733,Entire home,Entire home/apt,6.0,8,289.0,20,4.9,True,1.0,1.0
23904,30680,40.80132,-73.9717,Entire rental unit,Entire home/apt,1.0,1,130.0,9,5.0,False,2.0,2.0
23905,30681,40.6835,-73.96168,Entire rental unit,Entire home/apt,3.0,6,390.0,153,4.84,True,3.0,6.0
23906,30682,40.72285,-73.99344,Entire condo,Entire home/apt,3.0,6,800.0,48,4.71,True,3.0,6.0
23907,30684,40.72944,-73.98227,Entire rental unit,Entire home/apt,1.0,2,150.0,3,5.0,False,1.0,1.0
23908,30685,40.73386,-73.98557,Entire condo,Entire home/apt,1.0,2,250.0,52,4.62,True,2.0,2.0
23909,30686,40.71096,-73.7356,Entire rental unit,Entire home/apt,2.0,4,164.0,155,4.85,True,1.0,1.0
23910,30689,40.73984,-73.8139,Private room in home,Private room,1.0,1,50.0,15,4.13,False,8.0,9.0
23911,30690,40.74262,-73.81538,Private room in home,Private room,1.0,1,60.0,12,3.83,False,8.0,9.0
23912,30691,40.74068,-73.81401,Private room in home,Private room,1.0,2,65.0,2,3.0,False,8.0,9.0
23913,30692,40.74167,-73.81407,Private room in home,Private room,1.0,2,85.0,5,3.8,False,8.0,9.0
